GenomeID	Length	Accession	TaxaID	superkingdom	phylum	class	order	family	genus	species
VIRL_NC_004630.1_East_African	2741	NC_004630.1	223262	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	East African cassava mosaic Cameroon virus
VIRL_NC_004634.1_Malvastrum_yellow	2731	NC_004634.1	222475	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Malvastrum yellow vein virus
VIRL_NC_004635.1_Sida_golden	2603	NC_004635.1	223317	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Sida golden yellow vein virus
VIRL_NC_004636.1_Sida_golden	2581	NC_004636.1	223314	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Sida golden mosaic Florida virus
VIRL_NC_004637.1_Sida_mottle	2668	NC_004637.1	191460	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Sida mottle virus
VIRL_NC_004638.1_Potato_yellow	2582	NC_004638.1	223308	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Potato yellow mosaic Trinidad virus
VIRL_NC_004639.1_Sida_yellow	2661	NC_004639.1	191463	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Sida yellow mosaic virus
VIRL_NC_004640.1_Sweet_potato	2773	NC_004640.1	225752	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Sweet potato leaf curl Georgia virus
VIRL_NC_004641.1_Tobacco_leaf	2760	NC_004641.1	223334	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Tobacco leaf curl Kochi virus
VIRL_NC_004642.1_Tomato_severe	2593	NC_004642.1	92963	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Tomato severe leaf curl virus
VIRL_NC_004644.1_Potato_yellow	2535	NC_004644.1	223308	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Potato yellow mosaic Trinidad virus
VIRL_NC_004645.1_Squash_mild	2612	NC_004645.1	223324	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Squash mild leaf curl virus
VIRL_NC_004646.1_Squash_mild	2578	NC_004646.1	223324	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Squash mild leaf curl virus
VIRL_NC_004647.1_Tomato_leaf	2756	NC_004647.1	223352	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Tomato leaf curl Sri Lanka virus
VIRL_NC_004648.1_Tomato_leaf	2754	NC_004648.1	223346	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Tomato leaf curl Malaysia virus
VIRL_NC_004650.1_Sweet_potato	2828	NC_004650.1	100755	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Sweet potato leaf curl virus
VIRL_NC_004651.1_Squash_leaf	2714	NC_004651.1	222474	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Squash leaf curl Yunnan virus
VIRL_NC_004654.1_Tobacco_leaf	2761	NC_004654.1	223332	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Tobacco leaf curl Japan virus
VIRL_NC_004655.1_East_African	2785	NC_004655.1	223275	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	East African cassava mosaic Zanzibar virus
VIRL_NC_004656.2_East_African	2763	NC_004656.2	223275	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	East African cassava mosaic Zanzibar virus
VIRL_NC_004657.1_Sida_golden	2605	NC_004657.1	223313	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Sida golden mosaic Costa Rica virus
VIRL_NC_004658.1_Sida_golden	2587	NC_004658.1	223313	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Sida golden mosaic Costa Rica virus
VIRL_NC_004659.1_Sida_golden	2603	NC_004659.1	223316	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Sida golden mosaic Honduras virus
VIRL_NC_004660.1_Sida_golden	2589	NC_004660.1	223316	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Sida golden mosaic Honduras virus
VIRL_NC_004661.1_Sida_yellow	2612	NC_004661.1	223321	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Sida yellow vein virus
VIRL_NC_004662.1_Sida_yellow	2593	NC_004662.1	223321	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Sida yellow vein virus
VIRL_NC_004664.2_Streptomyces_phage	41831	NC_004664.2	225588	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	Lomovskayavirus	Streptomyces virus phiBT1
VIRL_NC_004665.1_Pseudomonas_phage	37359	NC_004665.1	197783	Viruses	<not present>	<not present>	Caudovirales	Podoviridae	Teseptimavirus	Pseudomonas virus gh1
VIRL_NC_004666.1_Barley_yellow	5685	NC_004666.1	224578	Viruses	<not present>	<not present>	<not present>	Luteoviridae	Luteovirus	Barley yellow dwarf virus-GAV
VIRL_NC_004667.1_Grapevine_leafroll-associated	17919	NC_004667.1	55951	Viruses	<not present>	<not present>	<not present>	Closteroviridae	Ampelovirus	Grapevine leafroll-associated virus 3
VIRL_NC_004673.1_Okra_yellow	2739	NC_004673.1	227137	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Okra yellow vein mosaic virus
VIRL_NC_004674.1_East_African	2799	NC_004674.1	62079	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	East African cassava mosaic virus
VIRL_NC_004675.1_Tomato_curly	2766	NC_004675.1	128941	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Tomato curly stunt virus
VIRL_NC_004676.1_East_African	2777	NC_004676.1	62079	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	East African cassava mosaic virus
VIRL_NC_004678.1_Staphylococcus_phage	16784	NC_004678.1	204086	Viruses	<not present>	<not present>	Caudovirales	Podoviridae	Rosenblumvirus	Staphylococcus virus 44AHJD
VIRL_NC_004679.1_Staphylococcus_phage	18227	NC_004679.1	204090	Viruses	<not present>	<not present>	Caudovirales	Podoviridae	Rosenblumvirus	Staphylococcus phage P68
VIRL_NC_004680.1_Mycobacterium_phage	59471	NC_004680.1	205868	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	Cheoctovirus	Mycobacterium virus Che8
VIRL_NC_004681.1_Mycobacterium_phage	75931	NC_004681.1	205869	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	Kostyavirus	Mycobacterium virus CJW1
VIRL_NC_004682.1_Mycobacterium_phage	50913	NC_004682.1	205870	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium virus Bxz2
VIRL_NC_004683.1_Mycobacterium_phage	57050	NC_004683.1	205872	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	Chenonavirus	Mycobacterium virus Che9c
VIRL_NC_004684.1_Mycobacterium_phage	67480	NC_004684.1	205874	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	Rosebushvirus	Mycobacterium virus Rosebush
VIRL_NC_004685.1_Mycobacterium_phage	69777	NC_004685.1	205875	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	Corndogvirus	Mycobacterium virus Corndog
VIRL_NC_004686.1_Mycobacterium_phage	56276	NC_004686.1	205876	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	Cheoctovirus	Mycobacterium virus Che9d
VIRL_NC_004687.1_Mycobacterium_phage	156102	NC_004687.1	205877	Viruses	<not present>	<not present>	Caudovirales	Myoviridae	Bixzunavirus	Mycobacterium virus Bxz1
VIRL_NC_004688.1_Mycobacterium_phage	110865	NC_004688.1	205879	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	Omegavirus	Mycobacterium virus Omega
VIRL_NC_004689.1_Mycobacterium_phage	70797	NC_004689.1	205880	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	Barnyardvirus	Mycobacterium virus Barnyard
VIRL_NC_004690.1_Adoxophyes_honmai	113220	NC_004690.1	224399	Viruses	<not present>	<not present>	<not present>	Baculoviridae	Alphabaculovirus	Adoxophyes honmai nucleopolyhedrovirus
VIRL_NC_004706.1_Papaya_leaf	1372	NC_004706.1	714640	Viruses	<not present>	<not present>	<not present>	Tolecusatellitidae	Betasatellite	Papaya leaf curl betasatellite
VIRL_NC_004713.1_LuIII_virus,	5135	NC_004713.1	35339	Viruses	<not present>	<not present>	<not present>	Parvoviridae	Protoparvovirus	Rodent protoparvovirus 1
VIRL_NC_004714.1_Sclerophthora_macrospora	5533	NC_004714.1	75914	Viruses	<not present>	<not present>	<not present>	<not present>	<not present>	Sclerophthora macrospora virus B
VIRL_NC_004715.1_Tomato_leaf	1424	NC_004715.1	220812	Viruses	<not present>	<not present>	<not present>	Tolecusatellitidae	Betasatellite	Tomato leaf curl betasatellite
VIRL_NC_004718.3_SARS_coronavirus,	29751	NC_004718.3	227859	Viruses	<not present>	<not present>	Nidovirales	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus
VIRL_NC_004723.1_Pear_latent	4766	NC_004723.1	197112	Viruses	<not present>	<not present>	<not present>	Tombusviridae	Tombusvirus	Eggplant mottled crinkle virus
VIRL_NC_004724.1_Grapevine_rootstock	16527	NC_004724.1	167634	Viruses	<not present>	<not present>	<not present>	Closteroviridae	Closterovirus	Grapevine rootstock stem lesion associated virus
VIRL_NC_004725.1_Cucumber_Bulgarian	4576	NC_004725.1	220618	Viruses	<not present>	<not present>	<not present>	Tombusviridae	Tombusvirus	Cucumber Bulgarian virus
VIRL_NC_004729.1_Indian_peanut	5841	NC_004729.1	32629	Viruses	<not present>	<not present>	<not present>	Virgaviridae	Pecluvirus	Indian peanut clump virus
VIRL_NC_004730.1_Indian_peanut	4507	NC_004730.1	32629	Viruses	<not present>	<not present>	<not present>	Virgaviridae	Pecluvirus	Indian peanut clump virus
VIRL_NC_004733.1_Malvastrum_yellow	1348	NC_004733.1	221036	Viruses	<not present>	<not present>	<not present>	Tolecusatellitidae	Betasatellite	Malvastrum yellow vein betasatellite
VIRL_NC_004735.1_Rhodothermus_phage	129908	NC_004735.1	148943	Viruses	<not present>	<not present>	Caudovirales	Myoviridae	<not present>	Rhodothermus phage RM378
VIRL_NC_004736.1_Vibrio_phage	7542	NC_004736.1	223524	Viruses	<not present>	<not present>	<not present>	Inoviridae	Fibrovirus	Vibrio virus VGJ
VIRL_NC_004740.1_Staphylococcus_prophage	44082	NC_004740.1	225979	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	<not present>	Staphylococcus phage phiN315
VIRL_NC_004745.1_Yersinia_phage	30728	NC_004745.1	227940	Viruses	<not present>	<not present>	Caudovirales	Myoviridae	Peduovirus	Yersinia virus L413C
VIRL_NC_004746.1_Lactococcus_phage	36596	NC_004746.1	354260	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	<not present>	Lactococcus phage P335 sensu lato
VIRL_NC_004750.1_Barley_yellow	5677	NC_004750.1	2169986	Viruses	<not present>	<not present>	<not present>	Luteoviridae	Luteovirus	Barley yellow dwarf virus PAV
VIRL_NC_004751.1_Cereal_yellow	5723	NC_004751.1	2170100	Viruses	<not present>	<not present>	<not present>	Luteoviridae	Polerovirus	Cereal yellow dwarf virus RPV
VIRL_NC_004752.1_Yam_mosaic	9608	NC_004752.1	41460	Viruses	<not present>	<not present>	<not present>	Potyviridae	Potyvirus	Yam mosaic virus
VIRL_NC_004753.1_Beet_mild	2930	NC_004753.1	228579	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Curtovirus	Beet mild curly top virus
VIRL_NC_004754.1_Beet_severe	2927	NC_004754.1	228580	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Curtovirus	Beet severe curly top virus
VIRL_NC_004755.1_Sugarcane_streak	2735	NC_004755.1	78395	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Mastrevirus	Sugarcane streak Reunion virus
VIRL_NC_004756.1_Beet_western	5666	NC_004756.1	12042	Viruses	<not present>	<not present>	<not present>	Luteoviridae	Polerovirus	Beet western yellows virus
VIRL_NC_004761.1_Human_papillomavirus	7731	NC_004761.1	79691	Viruses	<not present>	<not present>	<not present>	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 1
VIRL_NC_004763.1_African_green	5270	NC_004763.1	12480	Viruses	<not present>	<not present>	<not present>	Polyomaviridae	<not present>	African green monkey polyomavirus
VIRL_NC_004764.1_Budgerigar_fledgling	4981	NC_004764.1	10625	Viruses	<not present>	<not present>	<not present>	Polyomaviridae	Gammapolyomavirus	Aves polyomavirus 1
VIRL_NC_004765.1_Felis_domesticus	8300	NC_004765.1	188524	Viruses	<not present>	<not present>	<not present>	Papillomaviridae	Lambdapapillomavirus	Lambdapapillomavirus 1
VIRL_NC_004775.1_Enterobacteria_phage	39671	NC_004775.1	215158	Viruses	<not present>	<not present>	Caudovirales	Podoviridae	Uetakevirus	Salmonella virus Epsilon15
VIRL_NC_004777.1_Yersinia_pestis	37555	NC_004777.1	227720	Viruses	<not present>	<not present>	Caudovirales	Podoviridae	Teseptimavirus	Yersinia phage phiA1122
VIRL_NC_004778.3_Choristoneura_fumiferana	129593	NC_004778.3	208973	Viruses	<not present>	<not present>	<not present>	Baculoviridae	Alphabaculovirus	Choristoneura fumiferana multiple nucleopolyhedrovirus
VIRL_NC_004779.1_Mirafiore_lettuce	7794	NC_004779.1	200255	Viruses	Negarnaviricota	Milneviricetes	Serpentovirales	Aspiviridae	Ophiovirus	Mirafiori lettuce big-vein ophiovirus
VIRL_NC_004780.1_Mirafiore_lettuce	1402	NC_004780.1	200255	Viruses	Negarnaviricota	Milneviricetes	Serpentovirales	Aspiviridae	Ophiovirus	Mirafiori lettuce big-vein ophiovirus
VIRL_NC_004781.1_Mirafiore_lettuce	1788	NC_004781.1	200255	Viruses	Negarnaviricota	Milneviricetes	Serpentovirales	Aspiviridae	Ophiovirus	Mirafiori lettuce big-vein ophiovirus
VIRL_NC_004782.1_Mirafiore_lettuce	1515	NC_004782.1	200255	Viruses	Negarnaviricota	Milneviricetes	Serpentovirales	Aspiviridae	Ophiovirus	Mirafiori lettuce big-vein ophiovirus
VIRL_NC_004800.1_Goose_hemorrhagic	5256	NC_004800.1	208491	Viruses	<not present>	<not present>	<not present>	Polyomaviridae	Gammapolyomavirus	Anser anser polyomavirus 1
VIRL_NC_004807.1_Kashmir_bee	9524	NC_004807.1	68876	Viruses	<not present>	<not present>	Picornavirales	Dicistroviridae	Aparavirus	Kashmir bee virus
VIRL_NC_004809.1_Cucurbit_yellow	9123	NC_004809.1	51330	Viruses	<not present>	<not present>	<not present>	Closteroviridae	Crinivirus	Cucurbit yellow stunting disorder virus
VIRL_NC_004810.1_Cucurbit_yellow	7976	NC_004810.1	51330	Viruses	<not present>	<not present>	<not present>	Closteroviridae	Crinivirus	Cucurbit yellow stunting disorder virus
VIRL_NC_004812.1_Macacine_herpesvirus	156789	NC_004812.1	10325	Viruses	<not present>	<not present>	Herpesvirales	Herpesviridae	Simplexvirus	Macacine alphaherpesvirus 1
VIRL_NC_004813.1_Enterobacteria_phage	57930	NC_004813.1	196242	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	<not present>	Enterobacteria phage BP-4795
VIRL_NC_004814.1_Streptococcus_phage	16687	NC_004814.1	230871	Viruses	<not present>	<not present>	Caudovirales	Podoviridae	Rosenblumvirus	Streptococcus virus C1
VIRL_NC_004820.1_Bacillus_prophage	61395	NC_004820.1	225725	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	<not present>	Bacillus phage phBC6A51
VIRL_NC_004821.1_Bacillus_prophage	38472	NC_004821.1	225726	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	<not present>	Bacillus phage phBC6A52
VIRL_NC_004824.1_Loofa_yellow	2742	NC_004824.1	207240	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Luffa yellow mosaic virus
VIRL_NC_004825.1_Loofa_yellow	2713	NC_004825.1	207240	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Luffa yellow mosaic virus
VIRL_NC_004827.1_Bacteriophage_Aaphi23,	43033	NC_004827.1	230158	Viruses	<not present>	<not present>	Caudovirales	Myoviridae	<not present>	Haemophilus phage Aaphi23
VIRL_NC_004828.1_Avian_adeno-associated	4694	NC_004828.1	219704	Viruses	<not present>	<not present>	<not present>	Parvoviridae	Dependoparvovirus	Avian dependoparvovirus 1
VIRL_NC_004830.2_Deformed_wing	10140	NC_004830.2	198112	Viruses	<not present>	<not present>	Picornavirales	Iflaviridae	Iflavirus	Deformed wing virus
VIRL_NC_004831.2_Enterobacteria_phage	43769	NC_004831.2	194966	Viruses	<not present>	<not present>	Caudovirales	Podoviridae	Zindervirus	Salmonella virus SP6
VIRL_NC_004902.1_Xanthomonas_phage	44373	NC_004902.1	232237	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	Xipdecavirus	Xanthomonas virus Xp10
VIRL_NC_004903.1_Tomato_yellow	1337	NC_004903.1	693897	Viruses	<not present>	<not present>	<not present>	Tolecusatellitidae	Betasatellite	Tomato yellow leaf curl Thailand betasatellite
VIRL_NC_004904.1_Tomato_begomovirus	1342	NC_004904.1	234829	Viruses	<not present>	<not present>	<not present>	Tolecusatellitidae	Betasatellite	Tomato begomovirus satellite DNA beta
VIRL_NC_004905.2_Influenza_A	1557	NC_004905.2	130760	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus
VIRL_NC_004906.1_Influenza_A	890	NC_004906.1	130760	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus
VIRL_NC_004907.1_Influenza_A	1025	NC_004907.1	130760	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus
VIRL_NC_004908.1_Influenza_A	1714	NC_004908.1	130760	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus
VIRL_NC_004909.1_Influenza_A	1418	NC_004909.1	130760	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus
VIRL_NC_004910.1_Influenza_A	2341	NC_004910.1	130760	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus
VIRL_NC_004911.1_Influenza_A	2328	NC_004911.1	130760	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus
VIRL_NC_004912.1_Influenza_A	2225	NC_004912.1	130760	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus
VIRL_NC_004913.2_Stx1_converting	59866	NC_004913.2	194948	Viruses	<not present>	<not present>	Caudovirales	Podoviridae	Traversvirus	Escherichia Stx1 converting phage
VIRL_NC_004914.2_Stx2_converting	62706	NC_004914.2	194949	Viruses	<not present>	<not present>	Caudovirales	Podoviridae	Traversvirus	Escherichia virus Stx2 II
VIRL_NC_004915.1_Foot-and-mouth_disease	8167	NC_004915.1	110195	Viruses	<not present>	<not present>	Picornavirales	Picornaviridae	Aphthovirus	Foot-and-mouth disease virus
VIRL_NC_004927.1_Halovirus_HF1,	75898	NC_004927.1	222645	Viruses	<not present>	<not present>	<not present>	<not present>	<not present>	Halovirus HF1
VIRL_NC_004928.1_Enterobacteria_phage	167560	NC_004928.1	12353	Viruses	<not present>	<not present>	Caudovirales	Myoviridae	Mosigvirus	Escherichia virus RB69
VIRL_NC_004994.2_Enzootic_nasal	7448	NC_004994.2	239365	Viruses	<not present>	<not present>	Ortervirales	Retroviridae	Betaretrovirus	Enzootic nasal tumour virus of goats
VIRL_NC_004995.1_Pea_stem	4048	NC_004995.1	199361	Viruses	<not present>	<not present>	<not present>	Tombusviridae	Gammacarmovirus	Pea stem necrosis virus
VIRL_NC_004996.1_Streptococcus_phage	34692	NC_004996.1	157924	Viruses	<not present>	<not present>	Caudovirales	Siphoviridae	<not present>	Streptococcus phage SM1
VIRL_NC_005028.1_Papaya_leaf-distortion	10155	NC_005028.1	46917	Viruses	<not present>	<not present>	<not present>	Potyviridae	Potyvirus	Papaya leaf distortion mosaic virus
VIRL_NC_005029.1_Onion_yellow	10538	NC_005029.1	43130	Viruses	<not present>	<not present>	<not present>	Potyviridae	Potyvirus	Onion yellow dwarf virus
VIRL_NC_005030.1_Tobacco_leaf	1336	NC_005030.1	218845	Viruses	<not present>	<not present>	<not present>	Tolecusatellitidae	Betasatellite	Tobacco leaf curl Yunnan betasatellite
VIRL_NC_005031.1_Tomato_leaf	2752	NC_005031.1	263001	Viruses	<not present>	<not present>	<not present>	Geminiviridae	Begomovirus	Tomato leaf curl Java virus
